,CUI,STR,SAB,STY
5699,C0029463,Osteosarcoma,NCI,Neoplastic Process
5700,C0029463,osteosarcoma,ICPC2P,Neoplastic Process
5701,C0004114,Astrocytoma,ICPC2P,Neoplastic Process
5702,C0004114,Astrocytoma,MDR,Neoplastic Process
5703,C0004114,Astrocytoma,MSH,Neoplastic Process
5704,C0004114,Astrocytoma,RCD,Neoplastic Process
5705,C0004114,Astrocytoma,SNM,Neoplastic Process
5706,C0004114,ASTROCYTOMA,COSTAR,Neoplastic Process
5707,C0004114,ASTROCYTOMA,WHO,Neoplastic Process
5708,C0004114,astrocytoma,AOD,Neoplastic Process
5709,C0004114,astrocytoma,CSP,Neoplastic Process
5710,C0004114,ASTROCYTOMA,OMIM,Neoplastic Process
5711,C0004114,Astrocytoma,OMIM,Neoplastic Process
5712,C0004114,Astrocytoma,NCI,Neoplastic Process
5713,C0004114,astrocytoma,CHV,Neoplastic Process
5714,C0004114,Astrocytoma,HPO,Neoplastic Process
5716,C0004114,Astrocytoma,MTH,Neoplastic Process
5717,C0004114,Astrocytoma,SNOMEDCT_US,Neoplastic Process
5718,C0004114,Astrocytoma,ORPHANET,Neoplastic Process
5719,C0004114,astrocytoma,ICPC2P,Neoplastic Process
5720,C3499032,cortical plate,NEU,"Body Part, Organ, or Organ Component"
5721,C0007776,cortical plate,NEU,"Body Part, Organ, or Organ Component"
5722,C3499032,cortical plate,MTH,"Body Part, Organ, or Organ Component"
5723,C0007776,Cortical Plate,MSH,"Body Part, Organ, or Organ Component"
5724,C0007765,Cerebellum,LCH,"Body Part, Organ, or Organ Component"
5725,C0007765,Cerebellum,MSH,"Body Part, Organ, or Organ Component"
5726,C0007765,Cerebellum,MTH,"Body Part, Organ, or Organ Component"
5727,C0007765,Cerebellum,RCD,"Body Part, Organ, or Organ Component"
5728,C0007765,Cerebellum,SNM,"Body Part, Organ, or Organ Component"
5730,C0007765,CEREBELLUM,SNMI,"Body Part, Organ, or Organ Component"
5731,C0007765,cerebellum,AOD,"Body Part, Organ, or Organ Component"
5732,C0007765,cerebellum,CSP,"Body Part, Organ, or Organ Component"
5733,C0007765,Cerebellum,FMA,"Body Part, Organ, or Organ Component"
5734,C0007765,Cerebellum,LNC,"Body Part, Organ, or Organ Component"
5735,C0007765,cerebellum,CHV,"Body Part, Organ, or Organ Component"
5736,C0007765,cerebellum,NEU,"Body Part, Organ, or Organ Component"
5737,C0007765,Cerebellum,NEU,"Body Part, Organ, or Organ Component"
5739,C0007765,Cerebellum,LCH_NW,"Body Part, Organ, or Organ Component"
5740,C0007765,Cerebellum,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
5742,C0007765,Cerebellum,PSY,"Body Part, Organ, or Organ Component"
5743,C0007765,Cerebellum,NCI,"Body Part, Organ, or Organ Component"
5746,C0028785,Occipital cortex,FMA,"Body Part, Organ, or Organ Component"
5747,C0028785,occipital cortex,CSP,"Body Part, Organ, or Organ Component"
5748,C0028785,occipital cortex,CHV,"Body Part, Organ, or Organ Component"
5749,C0028785,occipital cortex,NEU,"Body Part, Organ, or Organ Component"
5750,C3811911,Occipital Cortex,MSH,"Body Part, Organ, or Organ Component"
5751,C3811911,occipital cortex,NEU,"Body Part, Organ, or Organ Component"
5752,C0228221,Occipital Cortex,NCI,"Body Part, Organ, or Organ Component"
5753,C0736268,Liver tissue,RCD,"Body Part, Organ, or Organ Component"
5754,C0736268,liver tissue,AOD,"Body Part, Organ, or Organ Component"
5755,C0736268,Liver Tissue,NCI,"Body Part, Organ, or Organ Component"
5756,C0736268,liver tissue,CHV,"Body Part, Organ, or Organ Component"
5757,C0736268,Liver tissue,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
5758,C0003483,Aorta,LCH,"Body Part, Organ, or Organ Component"
5759,C0003483,Aorta,MSH,"Body Part, Organ, or Organ Component"
5760,C0003483,Aorta,MTH,"Body Part, Organ, or Organ Component"
5761,C0003483,Aorta,RCD,"Body Part, Organ, or Organ Component"
5762,C0003483,Aorta,SNM,"Body Part, Organ, or Organ Component"
5764,C0003483,Aorta,UWDA,"Body Part, Organ, or Organ Component"
5765,C0003483,AORTA,CCPSS,"Body Part, Organ, or Organ Component"
5766,C0003483,AORTA,SNMI,"Body Part, Organ, or Organ Component"
5767,C0003483,aorta,AOD,"Body Part, Organ, or Organ Component"
5768,C0003483,aorta,CSP,"Body Part, Organ, or Organ Component"
5769,C0003483,Aorta,FMA,"Body Part, Organ, or Organ Component"
5770,C0003483,Aorta,LNC,"Body Part, Organ, or Organ Component"
5771,C0003483,aorta,CHV,"Body Part, Organ, or Organ Component"
5773,C0003483,Aorta,LCH_NW,"Body Part, Organ, or Organ Component"
5774,C0003483,Aorta,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
5776,C4037978,Aorta,LNC,"Body Part, Organ, or Organ Component"
5777,C0003483,Aorta,PSY,"Body Part, Organ, or Organ Component"
5778,C0003483,Aorta,NCI,"Body Part, Organ, or Organ Component"
5779,C0003483,Aorta,HL7V2.5,"Body Part, Organ, or Organ Component"
5780,C0013935,Embryonic,SNMI,Embryonic Structure
5781,C0013935,Embryonic,NCI,Embryonic Structure
5803,C0009437,Common Bile Duct,MSH,"Body Part, Organ, or Organ Component"
5804,C0009437,Common bile duct,RCD,"Body Part, Organ, or Organ Component"
5805,C0009437,Common bile duct,SNM,"Body Part, Organ, or Organ Component"
5806,C0009437,Common bile duct,UWDA,"Body Part, Organ, or Organ Component"
5807,C0009437,common bile duct,AOD,"Body Part, Organ, or Organ Component"
5808,C0009437,Common bile duct,FMA,"Body Part, Organ, or Organ Component"
5809,C0009437,common bile duct,CHV,"Body Part, Organ, or Organ Component"
5810,C0009437,Common bile duct,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
5811,C0009437,Common Bile Duct,NCI,"Body Part, Organ, or Organ Component"
5839,C0014609,Epithelium,LCH,Tissue
5840,C0014609,Epithelium,MSH,Tissue
5841,C0014609,Epithelium,SNM,Tissue
5842,C0014609,Epithelium,UWDA,Tissue
5843,C0014609,epithelium,AOD,Tissue
5844,C0014609,epithelium,CSP,Tissue
5845,C0014609,Epithelium,FMA,Tissue
5846,C0014609,epithelium,CHV,Tissue
5847,C0014609,Epithelium,LCH_NW,Tissue
5848,C0014609,Epithelium,SNOMEDCT_US,Tissue
5849,C0014609,Epithelium,PSY,Tissue
5850,C0014609,Epithelium,NCI,Tissue
5851,C0242629,cd8 cell,CHV,Cell
5852,C0242629,CD8 Cell,NCI,Cell
5853,C0039987,Thoracic Vertebrae,MSH,"Body Part, Organ, or Organ Component"
5854,C0039987,Thoracic Vertebrae,AOT,"Body Part, Organ, or Organ Component"
5855,C0039987,thoracic vertebrae,AOD,"Body Part, Organ, or Organ Component"
5856,C0039987,thoracic vertebrae,CSP,"Body Part, Organ, or Organ Component"
5857,C0039987,Thoracic vertebrae,FMA,"Body Part, Organ, or Organ Component"
5858,C0039987,thoracic vertebrae,CHV,"Body Part, Organ, or Organ Component"
5859,C0039987,Thoracic vertebrae,LCH_NW,"Body Part, Organ, or Organ Component"
5860,C0039987,Thoracic vertebrae,UWDA,"Body Part, Organ, or Organ Component"
5861,C0039987,Thoracic Vertebrae,NCI,"Body Part, Organ, or Organ Component"
5862,C0015811,Femur,LCH,"Body Part, Organ, or Organ Component"
5863,C0015811,Femur,MSH,"Body Part, Organ, or Organ Component"
5864,C0015811,Femur,RCD,"Body Part, Organ, or Organ Component"
5865,C0015811,Femur,SNM,"Body Part, Organ, or Organ Component"
5866,C0015811,Femur,UWDA,"Body Part, Organ, or Organ Component"
5867,C0015811,femur,AOD,"Body Part, Organ, or Organ Component"
5868,C0015811,femur,CSP,"Body Part, Organ, or Organ Component"
5869,C0015811,Femur,FMA,"Body Part, Organ, or Organ Component"
5870,C0015811,Femur,LNC,"Body Part, Organ, or Organ Component"
5871,C0015811,femur,CHV,"Body Part, Organ, or Organ Component"
5873,C0015811,Femur,LCH_NW,"Body Part, Organ, or Organ Component"
5875,C0015811,Femur,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
5877,C4299098,Femur,LNC,"Body Part, Organ, or Organ Component"
5878,C0015811,Femur,MTH,"Body Part, Organ, or Organ Component"
5879,C0015811,Femur,NCI,"Body Part, Organ, or Organ Component"
5880,C0015811,Femur,HL7V2.5,"Body Part, Organ, or Organ Component"
5881,C0018873,HeLa cells,LCH,Cell
5882,C0018873,hela cells,CHV,Cell
5883,C0018873,HeLa Cells,MSH,Cell
5884,C0018873,HeLa cells,LCH_NW,Cell
5885,C0018873,HeLa Cells,NCI,Cell
5886,C2717940,HepG2 Cells,MSH,Cell
5887,C0278701,Gastric adenocarcinoma,OMIM,Neoplastic Process
5888,C0278701,gastric adenocarcinoma,CHV,Neoplastic Process
5889,C0278701,Gastric adenocarcinoma,SNOMEDCT_VET,Neoplastic Process
5890,C0278701,Gastric Adenocarcinoma,PDQ,Neoplastic Process
5891,C0278701,Gastric adenocarcinoma,HPO,Neoplastic Process
5892,C0278701,Gastric Adenocarcinoma,NCI,Neoplastic Process
5893,C0278701,Gastric Adenocarcinoma,MTH,Neoplastic Process
5894,C0027625,Circulating tumor cells,LNC,Cell
5895,C0027625,Circulating Tumor Cells,MSH,Cell
5898,C0225435,Middle turbinate,RCD,"Body Part, Organ, or Organ Component"
5899,C0225435,Middle turbinate,FMA,"Body Part, Organ, or Organ Component"
5900,C0225435,middle turbinate,CHV,"Body Part, Organ, or Organ Component"
5901,C0225435,Middle turbinate,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
5921,C0027651,Tumors,LCH,Neoplastic Process
5922,C0027651,tumors,CHV,Neoplastic Process
5923,C0027651,Tumors,LCH_NW,Neoplastic Process
5924,C0027651,Tumors,MSH,Neoplastic Process
5925,C0027651,Tumors,NOC,Neoplastic Process
5926,C0027651,Tumors,PSY,Neoplastic Process
5927,C0086610,Mesothelium,SNM,Tissue
5928,C0086610,Mesothelium,UWDA,Tissue
5929,C0086610,mesothelium,AOD,Tissue
5930,C0086610,Mesothelium,FMA,Tissue
5931,C0086610,mesothelium,CHV,Tissue
5932,C0086610,Mesothelium,SNOMEDCT_US,Tissue
5933,C0086610,Mesothelium,MTH,Tissue
5934,C0086610,Mesothelium,NCI,Tissue
5935,C0086610,Mesothelium,MSH,Tissue
5979,C3669124,Omental fat,SNOMEDCT_VET,"Body Part, Organ, or Organ Component"
5980,C0028977,Omental Fat,NCI,"Body Part, Organ, or Organ Component"
6004,C0007759,Cerebellar Cortex,MSH,"Body Part, Organ, or Organ Component"
6005,C0007759,Cerebellar cortex,LCH,"Body Part, Organ, or Organ Component"
6006,C0007759,Cerebellar cortex,SNM,"Body Part, Organ, or Organ Component"
6007,C0007759,cerebellar cortex,AOD,"Body Part, Organ, or Organ Component"
6008,C0007759,cerebellar cortex,CSP,"Body Part, Organ, or Organ Component"
6009,C0007759,Cerebellar Cortex,NCI,"Body Part, Organ, or Organ Component"
6010,C0007759,Cerebellar cortex,FMA,"Body Part, Organ, or Organ Component"
6011,C0007759,cerebellar cortex,CHV,"Body Part, Organ, or Organ Component"
6012,C0007759,cerebellar cortex,NEU,"Body Part, Organ, or Organ Component"
6013,C0007759,Cerebellar cortex,LCH_NW,"Body Part, Organ, or Organ Component"
6014,C0007759,Cerebellar cortex,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6015,C0007759,Cerebellar Cortex,PSY,"Body Part, Organ, or Organ Component"
6016,C0684084,skin tissue,AOD,Tissue
6017,C0684084,skin tissue,CHV,Tissue
6018,C0684084,Skin tissue,MTH,Tissue
6019,C0684084,Skin tissue,SNOMEDCT_US,Tissue
6020,C4520859,Skin Tissue,NCI,Tissue
6044,C3714606,neural,CSP,Functional Concept
6045,C3714606,neural,CHV,Functional Concept
6046,C3714606,Neural,NCI,Functional Concept
6047,C0229090,Left eye,RCD,"Body Part, Organ, or Organ Component"
6048,C0229090,Left eye,SNM,"Body Part, Organ, or Organ Component"
6049,C0229090,Left eye,SNMI,"Body Part, Organ, or Organ Component"
6050,C0229090,Left eye,UWDA,"Body Part, Organ, or Organ Component"
6051,C2141124,left eye,MEDCIN,Diagnostic Procedure
6052,C0229090,Left eye,FMA,"Body Part, Organ, or Organ Component"
6053,C0229090,left eye,CHV,"Body Part, Organ, or Organ Component"
6054,C0229090,left eye,HL7V3.0,"Body Part, Organ, or Organ Component"
6055,C0229090,Left eye,LNC,"Body Part, Organ, or Organ Component"
6056,C0229090,Left Eye,NCI,"Body Part, Organ, or Organ Component"
6057,C0229090,Left eye,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6059,C0229090,Left Eye,HL7V2.5,"Body Part, Organ, or Organ Component"
6060,C0229089,Right eye,RCD,"Body Part, Organ, or Organ Component"
6061,C0229089,Right eye,SNM,"Body Part, Organ, or Organ Component"
6062,C0229089,Right eye,SNMI,"Body Part, Organ, or Organ Component"
6063,C0229089,Right eye,UWDA,"Body Part, Organ, or Organ Component"
6064,C2177784,right eye,MEDCIN,Diagnostic Procedure
6065,C0229089,Right eye,FMA,"Body Part, Organ, or Organ Component"
6066,C0229089,right eye,CHV,"Body Part, Organ, or Organ Component"
6067,C0229089,right eye,HL7V3.0,"Body Part, Organ, or Organ Component"
6068,C0229089,Right eye,LNC,"Body Part, Organ, or Organ Component"
6069,C0229089,Right Eye,NCI,"Body Part, Organ, or Organ Component"
6070,C0229089,Right eye,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6072,C0229089,Right eye,MTH,"Body Part, Organ, or Organ Component"
6073,C0229089,Right Eye,HL7V2.5,"Body Part, Organ, or Organ Component"
6074,C0229289,Lacrimal sac,RCD,Body Space or Junction
6075,C0229289,Lacrimal sac,SNM,Body Space or Junction
6076,C0229289,Lacrimal sac,SNMI,Body Space or Junction
6077,C0229289,Lacrimal sac,UWDA,Body Space or Junction
6078,C2071432,lacrimal sac,MEDCIN,Health Care Activity
6079,C0229289,Lacrimal sac,FMA,Body Space or Junction
6080,C0229289,lacrimal sac,CHV,Body Space or Junction
6081,C0229289,Lacrimal Sac,MSH,Body Space or Junction
6082,C0229289,Lacrimal sac,SNOMEDCT_US,Body Space or Junction
6083,C0229289,Lacrimal Sac,NCI,Body Space or Junction
6084,C0229289,Lacrimal sac,MTH,Body Space or Junction
6085,C0345905,Intrahepatic cholangiocarcinoma,MDR,Neoplastic Process
6086,C0345905,Intrahepatic Cholangiocarcinoma,MSH,Neoplastic Process
6087,C0345905,Intrahepatic cholangiocarcinoma,SNOMEDCT_US,Neoplastic Process
6088,C0345905,Intrahepatic Cholangiocarcinoma,NCI,Neoplastic Process
6089,C0345905,Intrahepatic Cholangiocarcinoma,MTH,Neoplastic Process
6090,C3805278,Extrahepatic cholangiocarcinoma,MDR,Neoplastic Process
6091,C3805278,Extrahepatic Cholangiocarcinoma,MSH,Neoplastic Process
6108,C0006255,Bronchi,LCH,"Body Part, Organ, or Organ Component"
6109,C0006255,Bronchi,MSH,"Body Part, Organ, or Organ Component"
6110,C0006255,Bronchi,MTH,"Body Part, Organ, or Organ Component"
6111,C0006255,BRONCHI,SNMI,"Body Part, Organ, or Organ Component"
6112,C0006255,Bronchi,FMA,"Body Part, Organ, or Organ Component"
6113,C0006255,bronchi,CHV,"Body Part, Organ, or Organ Component"
6114,C0006255,Bronchi,LCH_NW,"Body Part, Organ, or Organ Component"
6115,C0006255,Bronchi,UWDA,"Body Part, Organ, or Organ Component"
6116,C0006255,Bronchi,PSY,"Body Part, Organ, or Organ Component"
6117,C0006255,Bronchi,NCI,"Body Part, Organ, or Organ Component"
6118,C0006270,Bronchiole,RCD,"Body Part, Organ, or Organ Component"
6119,C0006270,Bronchiole,SNM,"Body Part, Organ, or Organ Component"
6121,C0006270,Bronchiole,UWDA,"Body Part, Organ, or Organ Component"
6122,C0006270,bronchiole,CSP,"Body Part, Organ, or Organ Component"
6123,C0006270,Bronchiole,FMA,"Body Part, Organ, or Organ Component"
6124,C0006270,bronchiole,CHV,"Body Part, Organ, or Organ Component"
6125,C0006270,Bronchiole,MSH,"Body Part, Organ, or Organ Component"
6126,C0006270,Bronchiole,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6127,C0006270,Bronchiole,NCI,"Body Part, Organ, or Organ Component"
6129,C0192867,colon biopsy,CHV,Diagnostic Procedure
6130,C0192867,Colon biopsy,MDR,Diagnostic Procedure
6131,C3686616,Mesenteric adipose tissue,SNOMEDCT_VET,Tissue
6151,C0230373,Palm,MTH,Body Location or Region
6152,C0230373,Palm,RCD,Body Location or Region
6153,C0230373,Palm,SNM,Body Location or Region
6154,C0230373,Palm,SNMI,Body Location or Region
6155,C0817662,Palm,UWDA,Body Location or Region
6156,C1418262,PALM,OMIM,Gene or Genome
6157,C0817662,Palm,FMA,Body Location or Region
6158,C0817662,palm,CHV,Body Location or Region
6159,C0230373,palm,CHV,Body Location or Region
6160,C1418262,PALM,HGNC,Gene or Genome
6161,C0230373,Palm,SNOMEDCT_US,Body Location or Region
6162,C0230373,Palm,HL7V2.5,Body Location or Region
6164,C0021815,Intervertebral disc,RCD,"Body Part, Organ, or Organ Component"
6165,C0021815,Intervertebral disc,SNM,"Body Part, Organ, or Organ Component"
6166,C0021815,Intervertebral disc,UWDA,"Body Part, Organ, or Organ Component"
6167,C0021815,Intervertebral Disc,NCI,"Body Part, Organ, or Organ Component"
6168,C0021815,Intervertebral disc,FMA,"Body Part, Organ, or Organ Component"
6169,C0021815,intervertebral disc,CHV,"Body Part, Organ, or Organ Component"
6170,C0021815,Intervertebral Disc,MSH,"Body Part, Organ, or Organ Component"
6171,C0021815,Intervertebral disc,LNC,"Body Part, Organ, or Organ Component"
6175,C0021815,Intervertebral disc,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6176,C0007113,rectum cancer,CHV,Neoplastic Process
6177,C0007113,Rectum Cancer,MSH,Neoplastic Process
6178,C0007113,rectum cancer,PDQ,Neoplastic Process
6179,C0007113,rectum cancer,CSP,Neoplastic Process
6180,C0229792,Mesenteric lymph node,SNM,"Body Part, Organ, or Organ Component"
6181,C0229792,Mesenteric lymph node,UWDA,"Body Part, Organ, or Organ Component"
6182,C0229792,Mesenteric lymph node,FMA,"Body Part, Organ, or Organ Component"
6183,C0229792,Mesenteric Lymph Node,NCI,"Body Part, Organ, or Organ Component"
6184,C0229792,mesenteric lymph node,CHV,"Body Part, Organ, or Organ Component"
6185,C0576734,mesenteric lymph node,CHV,"Body Part, Organ, or Organ Component"
6186,C0229792,Mesenteric lymph node,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6187,C0022378,Jejunum,LCH,"Body Part, Organ, or Organ Component"
6188,C0022378,Jejunum,MSH,"Body Part, Organ, or Organ Component"
6189,C0022378,Jejunum,MTHMST,"Body Part, Organ, or Organ Component"
6190,C0022378,Jejunum,RCD,"Body Part, Organ, or Organ Component"
6191,C0022378,Jejunum,SNM,"Body Part, Organ, or Organ Component"
6192,C0022378,Jejunum,UWDA,"Body Part, Organ, or Organ Component"
6193,C0022378,jejunum,AOD,"Body Part, Organ, or Organ Component"
6194,C0022378,jejunum,CSP,"Body Part, Organ, or Organ Component"
6195,C0022378,JEJUNUM,SNMI,"Body Part, Organ, or Organ Component"
6196,C0022378,Jejunum,FMA,"Body Part, Organ, or Organ Component"
6197,C0022378,Jejunum,MTH,"Body Part, Organ, or Organ Component"
6198,C0022378,Jejunum,LNC,"Body Part, Organ, or Organ Component"
6199,C0022378,jejunum,CHV,"Body Part, Organ, or Organ Component"
6200,C0022378,Jejunum,LCH_NW,"Body Part, Organ, or Organ Component"
6202,C0022378,Jejunum,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6203,C4319024,Jejunum,LNC,"Body Part, Organ, or Organ Component"
6205,C0022378,Jejunum,NCI,"Body Part, Organ, or Organ Component"
6206,C0729596,Inguinal lymph node,RCD,"Body Part, Organ, or Organ Component"
6207,C0729596,Inguinal lymph node,SNM,"Body Part, Organ, or Organ Component"
6208,C0729596,Inguinal lymph node,UWDA,"Body Part, Organ, or Organ Component"
6209,C0729596,Inguinal lymph node,FMA,"Body Part, Organ, or Organ Component"
6210,C0729596,inguinal lymph node,CHV,"Body Part, Organ, or Organ Component"
6211,C0729596,Inguinal lymph node,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6212,C0729596,Inguinal Lymph Node,NCI,"Body Part, Organ, or Organ Component"
6213,C0020663,Hypothalamus,LCH,"Body Part, Organ, or Organ Component"
6214,C0020663,Hypothalamus,MSH,"Body Part, Organ, or Organ Component"
6215,C0020663,Hypothalamus,RCD,"Body Part, Organ, or Organ Component"
6216,C0020663,Hypothalamus,SNM,"Body Part, Organ, or Organ Component"
6218,C0020663,HYPOTHALAMUS,SNMI,"Body Part, Organ, or Organ Component"
6219,C0020663,hypothalamus,AOD,"Body Part, Organ, or Organ Component"
6220,C0020663,hypothalamus,CSP,"Body Part, Organ, or Organ Component"
6221,C0020663,Hypothalamus,FMA,"Body Part, Organ, or Organ Component"
6222,C0020663,hypothalamus,CHV,"Body Part, Organ, or Organ Component"
6223,C0020663,hypothalamus,NEU,"Body Part, Organ, or Organ Component"
6224,C0020663,Hypothalamus,NEU,"Body Part, Organ, or Organ Component"
6225,C0020663,Hypothalamus,LCH_NW,"Body Part, Organ, or Organ Component"
6226,C0020663,Hypothalamus,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6227,C0020663,Hypothalamus,PSY,"Body Part, Organ, or Organ Component"
6228,C0020663,Hypothalamus,NCI,"Body Part, Organ, or Organ Component"
6229,C1719918,Sigma,SNOMEDCT_US,Intellectual Product
6230,C0227389,Descending colon,MTH,"Body Part, Organ, or Organ Component"
6231,C0227389,Descending colon,MTHMST,"Body Part, Organ, or Organ Component"
6232,C0227389,Descending colon,RCD,"Body Part, Organ, or Organ Component"
6233,C0227389,Descending colon,SNM,"Body Part, Organ, or Organ Component"
6234,C0227389,Descending colon,SNMI,"Body Part, Organ, or Organ Component"
6235,C0227389,Descending colon,UWDA,"Body Part, Organ, or Organ Component"
6236,C0227389,descending colon,AOD,"Body Part, Organ, or Organ Component"
6237,C0227389,descending colon,CSP,"Body Part, Organ, or Organ Component"
6238,C0227389,Descending colon,FMA,"Body Part, Organ, or Organ Component"
6239,C0227389,descending colon,CHV,"Body Part, Organ, or Organ Component"
6240,C0227389,Descending colon,LNC,"Body Part, Organ, or Organ Component"
6241,C0227389,Descending Colon,MSH,"Body Part, Organ, or Organ Component"
6242,C0227389,Descending colon,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6243,C0227389,Descending Colon,NCI,"Body Part, Organ, or Organ Component"
6244,C0227386,Transverse colon,MTH,"Body Part, Organ, or Organ Component"
6245,C0227386,Transverse colon,MTHMST,"Body Part, Organ, or Organ Component"
6246,C0227386,Transverse colon,RCD,"Body Part, Organ, or Organ Component"
6247,C0227386,Transverse colon,SNM,"Body Part, Organ, or Organ Component"
6248,C0227386,Transverse colon,SNMI,"Body Part, Organ, or Organ Component"
6249,C0227386,Transverse colon,UWDA,"Body Part, Organ, or Organ Component"
6250,C0227386,transverse colon,AOD,"Body Part, Organ, or Organ Component"
6251,C0227386,transverse colon,CSP,"Body Part, Organ, or Organ Component"
6252,C0227386,Transverse colon,FMA,"Body Part, Organ, or Organ Component"
6253,C0227386,transverse colon,CHV,"Body Part, Organ, or Organ Component"
6255,C0227386,Transverse colon,LNC,"Body Part, Organ, or Organ Component"
6256,C0227386,Transverse Colon,MSH,"Body Part, Organ, or Organ Component"
6257,C0227386,Transverse colon,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6258,C0227386,Transverse Colon,NCI,"Body Part, Organ, or Organ Component"
6271,C0001625,Adrenal gland,RCD,"Body Part, Organ, or Organ Component"
6272,C0001625,Adrenal gland,SNM,"Body Part, Organ, or Organ Component"
6273,C0001625,Adrenal gland,UWDA,"Body Part, Organ, or Organ Component"
6274,C0001625,Adrenal Gland,MSH,"Body Part, Organ, or Organ Component"
6275,C0001625,Adrenal Gland,SNM,"Body Part, Organ, or Organ Component"
6276,C0001625,adrenal gland,AOD,"Body Part, Organ, or Organ Component"
6277,C0001625,adrenal gland,CSP,"Body Part, Organ, or Organ Component"
6278,C0001625,Adrenal gland,FMA,"Body Part, Organ, or Organ Component"
6279,C0001625,Adrenal gland,ICF,"Body Part, Organ, or Organ Component"
6280,C0001625,Adrenal gland,ICF-CY,"Body Part, Organ, or Organ Component"
6281,C0001625,Adrenal gland,LNC,"Body Part, Organ, or Organ Component"
6282,C0001625,adrenal gland,CHV,"Body Part, Organ, or Organ Component"
6285,C0001625,Adrenal gland,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6287,C4037990,Adrenal gland,LNC,"Body Part, Organ, or Organ Component"
6288,C0001625,Adrenal Gland,NCI,"Body Part, Organ, or Organ Component"
6303,C0599333,bronchial epithelium,CSP,"Body Part, Organ, or Organ Component"
6304,C0599333,Bronchial epithelium,FMA,"Body Part, Organ, or Organ Component"
6305,C0599333,Bronchial Epithelium,NCI,"Body Part, Organ, or Organ Component"
6306,C0028429,Nose,LCH,"Body Part, Organ, or Organ Component"
6307,C0028429,Nose,MSH,"Body Part, Organ, or Organ Component"
6308,C0028429,Nose,MTH,"Body Part, Organ, or Organ Component"
6309,C0028429,Nose,RCD,"Body Part, Organ, or Organ Component"
6310,C0028429,Nose,SNM,"Body Part, Organ, or Organ Component"
6312,C0028429,Nose,UWDA,"Body Part, Organ, or Organ Component"
6313,C0028429,NOSE,SNMI,"Body Part, Organ, or Organ Component"
6314,C0028429,nose,AOD,"Body Part, Organ, or Organ Component"
6315,C0028429,Nose,OMIM,"Body Part, Organ, or Organ Component"
6316,C0028429,Nose,FMA,"Body Part, Organ, or Organ Component"
6317,C0028429,Nose,LNC,"Body Part, Organ, or Organ Component"
6318,C0028429,nose,CHV,"Body Part, Organ, or Organ Component"
6319,C0028429,Nose,LCH_NW,"Body Part, Organ, or Organ Component"
6321,C0028429,Nose,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
6324,C0028429,Nose,PSY,"Body Part, Organ, or Organ Component"
6325,C0028429,Nose,NCI,"Body Part, Organ, or Organ Component"
6326,C0028429,nose,CSP,"Body Part, Organ, or Organ Component"
6327,C0028429,Nose,HL7V2.5,"Body Part, Organ, or Organ Component"
6328,C0279543,CML,CSP,Neoplastic Process
6329,C0279543,CML,DXP,Neoplastic Process
6330,C1704799,CML,NCI,Gene or Genome
6331,C0279543,CML,OMIM,Neoplastic Process
6332,C0279543,cml,BI,Neoplastic Process
6333,C0279543,cml,CHV,Neoplastic Process
6334,C0812385,CML,HGNC,Gene or Genome
6335,C0279543,CML,MEDLINEPLUS,Neoplastic Process
6337,C0279543,CML,MDR,Neoplastic Process
6338,C0279543,CML,ORPHANET,Neoplastic Process
6339,C0279543,CML,PDQ,Neoplastic Process
6340,C0105421,CML,NCI,"Amino Acid, Peptide, or Protein"
6341,C0105421,CML,NCI,Enzyme
6360,C3898900,Healthy,NCI,Qualitative Concept
6361,C3898900,Healthy,LNC,Qualitative Concept
6362,C3898900,Healthy,HPO,Qualitative Concept
6363,C3898900,Healthy,MTH,Qualitative Concept
6364,C0011164,Degenerated,SNMI,Pathologic Function
6365,C1880269,Degenerated,NCI,Functional Concept
6366,C0011164,degenerated,CHV,Pathologic Function
6380,C0022548,Keloid,ICPC2P,Acquired Abnormality
6381,C0022548,Keloid,MSH,Acquired Abnormality
6382,C0022548,Keloid,SNM,Acquired Abnormality
6383,C0022548,Keloid,SNMI,Acquired Abnormality
6384,C0022548,KELOID,CCPSS,Acquired Abnormality
6385,C0022548,KELOID,COSTAR,Acquired Abnormality
6386,C0022548,KELOID,CST,Acquired Abnormality
6387,C0022548,KELOID,DXP,Acquired Abnormality
