,CUI,STR,SAB,STY
2810,C0439119,T,SNOMEDCT_US,Intellectual Product
2811,C0439143,t,SNOMEDCT_US,Intellectual Product
2812,C1552647,T,HL7V3.0,Quantitative Concept
2813,C0227099,T,HL7V3.0,"Body Part, Organ, or Organ Component"
2814,C0439225,ns,RCD,Quantitative Concept
2815,C1539588,NS,OMIM,Gene or Genome
2816,C0439225,ns,CHV,Quantitative Concept
2817,C1423506,NS,HGNC,Gene or Genome
2818,C1539588,NS,HGNC,Gene or Genome
2819,C5574950,NS,OMIM,Disease or Syndrome
2820,C1705982,NS,NCI,Gene or Genome
2821,C1112705,NS,NCI,Disease or Syndrome
2822,C0439225,ns,SNOMEDCT_US,Quantitative Concept
2823,C5575296,NS,NCI,Gene or Genome
2824,C5574950,NS,ORPHANET,Disease or Syndrome
2825,C5780781,NS,NCI,Gene or Genome
2826,C1552157,Ns,HL7V3.0,"Body Part, Organ, or Organ Component"
2827,C0011849,dm,BI,Disease or Syndrome
2828,C0439199,dm,RCD,Quantitative Concept
2829,C3250443,DM,OMIM,Disease or Syndrome
2830,C0011849,DM,MEDCIN,Disease or Syndrome
2831,C0011849,DM,MEDLINEPLUS,Disease or Syndrome
2832,C0011816,DM,DRUGBANK,Organic Chemical
2833,C0011816,DM,DRUGBANK,Pharmacologic Substance
2834,C1414085,DM,HGNC,Gene or Genome
2835,C0439199,dm,SNOMEDCT_US,Quantitative Concept
2836,C0011777,DM,PDQ,Organic Chemical
2837,C0011777,DM,PDQ,Pharmacologic Substance
2838,C0475210,cm,RCD,Quantitative Concept
2839,C0475210,cm,CHV,Quantitative Concept
2840,C2952139,CM,FMA,Body Location or Region
2841,C2698559,CM,HL7V3.0,Daily or Recreational Activity
2842,C1136033,CM,PDQ,Neoplastic Process
2843,C0475210,cm,SNOMEDCT_US,Quantitative Concept
2844,C1412842,BT,HGNC,Gene or Genome
2845,C5442831,BT,DRUGBANK,"Amino Acid, Peptide, or Protein"
2846,C5442831,BT,DRUGBANK,Pharmacologic Substance
2847,C5442831,BT,DRUGBANK,Immunologic Factor
2848,C5780764,BT,NCI,Gene or Genome
2849,C4308231,BT,NCI,"Amino Acid, Peptide, or Protein"
2850,C4308231,BT,NCI,Biologically Active Substance
2851,C0279417,BT,PDQ,Therapeutic or Preventive Procedure
2852,C0017921,AMD,OMIM,Disease or Syndrome
2853,C0242383,AMD,MEDLINEPLUS,Disease or Syndrome
2855,C3539530,AMD,NCI,Gene or Genome
2856,C1412379,AMD,OMIM,Gene or Genome
2857,C0025741,AMD,DRUGBANK,"Amino Acid, Peptide, or Protein"
2858,C0025741,AMD,DRUGBANK,Pharmacologic Substance
2859,C1412381,AMD,HGNC,Gene or Genome
2860,C0036341,Schizophrenia,ICD10,Mental or Behavioral Dysfunction
2861,C0036341,Schizophrenia,ICD10AM,Mental or Behavioral Dysfunction
2862,C0036341,Schizophrenia,ICPC2P,Mental or Behavioral Dysfunction
2863,C0036341,Schizophrenia,LCH,Mental or Behavioral Dysfunction
2864,C0036341,Schizophrenia,MSH,Mental or Behavioral Dysfunction
2865,C0036341,Schizophrenia,RCD,Mental or Behavioral Dysfunction
2866,C0036341,Schizophrenia,SNM,Mental or Behavioral Dysfunction
2867,C0036341,SCHIZOPHRENIA,CCPSS,Mental or Behavioral Dysfunction
2868,C0036341,SCHIZOPHRENIA,COSTAR,Mental or Behavioral Dysfunction
2869,C0036341,SCHIZOPHRENIA,CST,Mental or Behavioral Dysfunction
2870,C0036341,SCHIZOPHRENIA,DXP,Mental or Behavioral Dysfunction
2871,C0036341,SCHIZOPHRENIA,QMR,Mental or Behavioral Dysfunction
2872,C0036341,schizophrenia,AOD,Mental or Behavioral Dysfunction
2873,C0036341,schizophrenia,BI,Mental or Behavioral Dysfunction
2874,C0036341,schizophrenia,CSP,Mental or Behavioral Dysfunction
2875,C0036341,SCHIZOPHRENIA,OMIM,Mental or Behavioral Dysfunction
2876,C0036341,Schizophrenia,OMIM,Mental or Behavioral Dysfunction
2877,C0036341,Schizophrenia,MTH,Mental or Behavioral Dysfunction
2878,C0036341,schizophrenia,MEDCIN,Mental or Behavioral Dysfunction
2879,C0036341,Schizophrenia,ICD10CM,Mental or Behavioral Dysfunction
2880,C0036341,Schizophrenia,LNC,Mental or Behavioral Dysfunction
2881,C0036341,schizophrenia,CHV,Mental or Behavioral Dysfunction
2882,C0036341,Schizophrenia,MEDLINEPLUS,Mental or Behavioral Dysfunction
2884,C0036341,Schizophrenia,LCH_NW,Mental or Behavioral Dysfunction
2885,C0036341,Schizophrenia,HPO,Mental or Behavioral Dysfunction
2886,C0036341,Schizophrenia,MDR,Mental or Behavioral Dysfunction
2887,C0036341,Schizophrenia,DSM-5,Mental or Behavioral Dysfunction
2891,C0036341,Schizophrenia,SNOMEDCT_US,Mental or Behavioral Dysfunction
2893,C0036341,Schizophrenia,ICPC2EENG,Mental or Behavioral Dysfunction
2894,C0036341,schizophrenia,ICPC2ICD10ENG,Mental or Behavioral Dysfunction
2895,C0036341,Schizophrenia,PSY,Mental or Behavioral Dysfunction
2896,C0036341,Schizophrenia,NCI,Mental or Behavioral Dysfunction
2897,C0036341,schizophrenia,ICPC2P,Mental or Behavioral Dysfunction
2898,C0025500,Mesothelioma,ICD10,Neoplastic Process
2899,C0025500,Mesothelioma,ICD10AM,Neoplastic Process
2900,C0025500,Mesothelioma,ICPC2P,Neoplastic Process
2901,C0025500,Mesothelioma,LCH,Neoplastic Process
2902,C0025500,Mesothelioma,MDR,Neoplastic Process
2903,C0025500,Mesothelioma,MSH,Neoplastic Process
2904,C0025500,Mesothelioma,RCD,Neoplastic Process
2905,C0025500,Mesothelioma,SNM,Neoplastic Process
2906,C0025500,MESOTHELIOMA,CCPSS,Neoplastic Process
2907,C0025500,MESOTHELIOMA,DXP,Neoplastic Process
2908,C0025500,mesothelioma,AOD,Neoplastic Process
2909,C0025500,mesothelioma,CSP,Neoplastic Process
2910,C0025500,Mesothelioma,ICD10CM,Neoplastic Process
2911,C0025500,mesothelioma,CHV,Neoplastic Process
2912,C0025500,Mesothelioma,MEDLINEPLUS,Neoplastic Process
2913,C0025500,Mesothelioma,SNOMEDCT_VET,Neoplastic Process
2914,C0345967,Mesothelioma,SNOMEDCT_VET,Neoplastic Process
2915,C0345967,mesothelioma,MEDCIN,Neoplastic Process
2916,C0025500,Mesothelioma,LCH_NW,Neoplastic Process
2918,C0025500,Mesothelioma,OMIM,Neoplastic Process
2919,C0025500,Mesothelioma,CCSR_ICD10CM,Neoplastic Process
2920,C3714739,Mesothelioma,NCI,Neoplastic Process
2921,C0025500,Mesothelioma,PDQ,Neoplastic Process
2922,C0025500,Mesothelioma,MTH,Neoplastic Process
2923,C0025500,mesothelioma,ICPC2ICD10ENG,Neoplastic Process
2924,C0025500,mesothelioma,ICPC2P,Neoplastic Process
2925,C0345967,Malignant Mesotheliomas,MSH,Neoplastic Process
2926,C0022660,Acute Kidney Injury,NCI,Disease or Syndrome
2927,C2609414,Acute kidney injury,MTH,Injury or Poisoning
2928,C2609414,Acute Kidney Injury,MSH,Injury or Poisoning
2929,C2609414,Acute kidney injury,MDR,Injury or Poisoning
2930,C2609414,Acute kidney injury,HPO,Injury or Poisoning
2932,C2609414,Acute kidney injury,LNC,Injury or Poisoning
2933,C0022660,Acute kidney injury,SNOMEDCT_VET,Disease or Syndrome
2934,C2609414,Acute kidney injury,MEDCIN,Injury or Poisoning
2935,C0022660,Acute kidney injury,SNOMEDCT_US,Disease or Syndrome
2936,C1319315,colorectal adenocarcinoma,CHV,Neoplastic Process
2937,C1319315,Colorectal adenocarcinoma,MDR,Neoplastic Process
2939,C1319315,Colorectal adenocarcinoma,OMIM,Neoplastic Process
2940,C1319315,Colorectal Adenocarcinoma,NCI,Neoplastic Process
2941,C0026948,Mycosis Fungoides,MSH,Neoplastic Process
2942,C0026948,Mycosis Fungoides,MTH,Neoplastic Process
2943,C0026948,Mycosis Fungoides,SNM,Neoplastic Process
2944,C0026948,MYCOSIS FUNGOIDES,CCPSS,Neoplastic Process
2945,C0026948,MYCOSIS FUNGOIDES,COSTAR,Neoplastic Process
2946,C0026948,MYCOSIS FUNGOIDES,DXP,Neoplastic Process
2947,C0026948,MYCOSIS FUNGOIDES,WHO,Neoplastic Process
2948,C0026948,Mycosis fungoides,ICD10,Neoplastic Process
2949,C0026948,Mycosis fungoides,ICD10AM,Neoplastic Process
2951,C0026948,Mycosis fungoides,LCH,Neoplastic Process
2952,C0026948,Mycosis fungoides,RCD,Neoplastic Process
2953,C0026948,Mycosis fungoides,RCDSY,Neoplastic Process
2954,C0026948,Mycosis fungoides,SNM,Neoplastic Process
2955,C0026948,Mycosis fungoides,SNMI,Neoplastic Process
2956,C0026948,MYCOSIS FUNGOIDES,OMIM,Neoplastic Process
2957,C0026948,Mycosis fungoides,SNOMEDCT_US,Neoplastic Process
2958,C0026948,mycosis fungoides,MEDCIN,Neoplastic Process
2959,C0026948,Mycosis fungoides,ICD10CM,Neoplastic Process
2960,C0026948,mycosis fungoides,CHV,Neoplastic Process
2961,C0026948,Mycosis fungoides,LCH_NW,Neoplastic Process
2963,C0026948,Mycosis fungoides,MDR,Neoplastic Process
2964,C0026948,mycosis fungoides,PDQ,Neoplastic Process
2965,C0026948,Mycosis fungoides,ICPC2ICD10ENG,Neoplastic Process
2966,C0026948,Mycosis Fungoides,NCI,Neoplastic Process
2967,C0026948,Mycosis fungoides,ICD9CM,Neoplastic Process
2968,C0036920,Sezary Syndrome,COSTAR,Neoplastic Process
2969,C0036920,Sezary Syndrome,MSH,Neoplastic Process
2970,C0036920,Sezary Syndrome,MTH,Neoplastic Process
2971,C0036920,SEZARY SYNDROME,DXP,Neoplastic Process
2972,C0036920,Sezary syndrome,CSP,Neoplastic Process
2973,C0036920,Sezary syndrome,MEDCIN,Neoplastic Process
2974,C0036920,sezary syndrome,CHV,Neoplastic Process
2975,C0036920,Sézary Syndrome,NCI,Neoplastic Process
2976,C0036920,Sezary syndrome,MDR,Neoplastic Process
2977,C0036920,Sézary syndrome,ORPHANET,Neoplastic Process
2978,C0036920,Sezary syndrome,PDQ,Neoplastic Process
2979,C0036920,Sezary Syndrome,NCI,Neoplastic Process
2980,C0036920,Sezary syndrome,SNOMEDCT_US,Neoplastic Process
2982,C0750952,Biliary Tract Cancer,MTH,Neoplastic Process
2983,C0750952,biliary tract cancer,CHV,Neoplastic Process
2984,C0750952,biliary tract cancer,PDQ,Neoplastic Process
2985,C0750952,Biliary Tract Cancer,MSH,Neoplastic Process
2986,C0750952,biliary tract cancer,CSP,Neoplastic Process
2987,C0006706,Calcium Oxalate,MSH,Organic Chemical
2988,C0006706,Calcium oxalate,LCH,Organic Chemical
2989,C0006706,Calcium oxalate,RCD,Organic Chemical
2990,C0006706,Calcium oxalate,SNMI,Organic Chemical
2991,C0006706,Calcium oxalate,LNC,Organic Chemical
2992,C0006706,calcium oxalate,CHV,Organic Chemical
2994,C0006706,Calcium oxalate,LCH_NW,Organic Chemical
2995,C0006706,Calcium Oxalate,CPM,Organic Chemical
2996,C0006706,Calcium oxalate,SNOMEDCT_US,Organic Chemical
2997,C0006706,calcium oxalate,MTH,Organic Chemical
2998,C0006706,calcium oxalate,RXNORM,Organic Chemical
3000,C0079141,CD,AOD,Manufactured Object
3001,C0332140,CD,SNMI,Finding
3002,C0018553,CD,OMIM,Neoplastic Process
3003,C0700300,cd,RCD,Quantitative Concept
3004,C2348923,CD,NCI,Gene or Genome
3005,C2698415,CD,NCI,Gene or Genome
3006,C0079141,CD,CHV,Manufactured Object
3007,C4552032,CD,HL7V3.0,Temporal Concept
3008,C1705969,CD,NCI,Gene or Genome
3009,C1332802,CD,HGNC,Gene or Genome
3010,C1826449,CD,HGNC,Gene or Genome
3011,C0034283,CD,DRUGBANK,Organic Chemical
3012,C0034283,CD,DRUGBANK,Pharmacologic Substance
3013,C0332140,CD,SNOMEDCT_US,Finding
3014,C0700300,cd,SNOMEDCT_US,Quantitative Concept
3015,C0056447,CD,PDQ,Therapeutic or Preventive Procedure
3016,C0206062,ILD,CSP,Disease or Syndrome
3017,C0206062,ILD,ORPHANET,Disease or Syndrome
3018,C0940500,normal colon,CHV,Finding
3019,C0940500,Normal colon,MTHMST,Finding
3020,C0264005,EOSINOPHILIC FASCIITIS,QMR,Disease or Syndrome
3021,C0264005,Eosinophilic fasciitis,MDR,Disease or Syndrome
3022,C0264005,Eosinophilic fasciitis,RCD,Disease or Syndrome
3023,C0264005,Eosinophilic fasciitis,SNMI,Disease or Syndrome
3024,C0264005,EOSINOPHILIC FASCIITIS,OMIM,Disease or Syndrome
3025,C0264005,eosinophilic fasciitis,MEDCIN,Disease or Syndrome
3026,C0264005,eosinophilic fasciitis,CHV,Disease or Syndrome
3027,C0264005,Eosinophilic Fasciitis,MSH,Disease or Syndrome
3028,C0264005,Eosinophilic Fasciitis,NCI,Disease or Syndrome
3029,C0264005,Eosinophilic fasciitis,HPO,Disease or Syndrome
3031,C0264005,Eosinophilic Fasciitis,MTH,Disease or Syndrome
3032,C0264005,Eosinophilic fasciitis,SNOMEDCT_US,Disease or Syndrome
3033,C0264005,Eosinophilic fasciitis,ORPHANET,Disease or Syndrome
3034,C0264005,Eosinophilic fasciitis,MTHICD9,Disease or Syndrome
3035,C1705574,HS,NCI,Gene or Genome
3036,C2674218,HS,OMIM,Disease or Syndrome
3037,C1367673,HS,HGNC,Gene or Genome
3038,C1997362,HS,ORPHANET,Disease or Syndrome
3039,C1275563,HS,HL7V3.0,Temporal Concept
3040,C1552153,Hs,HL7V3.0,"Body Part, Organ, or Organ Component"
3041,C1292776,Secondary acute myeloid leukemia,ORPHANET,Neoplastic Process
3042,C0280449,Secondary Acute Myeloid Leukemia,MTH,Neoplastic Process
3043,C0280449,secondary acute myeloid leukemia,PDQ,Neoplastic Process
3044,C0280449,Secondary Acute Myeloid Leukemia,NCI,Neoplastic Process
3057,C2363774,Neutrophilic asthma,MDR,Disease or Syndrome
3058,C2698684,MDS,NCI,Gene or Genome
3059,C1879299,MDS,LNC,Intellectual Product
3060,C3463824,MDS,OMIM,Neoplastic Process
3061,C3463824,MDS,MEDLINEPLUS,Neoplastic Process
3063,C3539662,MDS,NCI,Gene or Genome
3064,C3273937,MDS,NCI,Gene or Genome
3065,C0265219,MDS,OMIM,Disease or Syndrome
3066,C0265219,MDS,MDR,Disease or Syndrome
3067,C3273357,MDS,NCI,Gene or Genome
3068,C3463824,MDS,PDQ,Neoplastic Process
3069,C1418245,MDS,HGNC,Gene or Genome
3089,C0023646,Lichen Planus,MSH,Disease or Syndrome
3090,C0023646,LICHEN PLANUS,CCPSS,Disease or Syndrome
3091,C0023646,LICHEN PLANUS,COSTAR,Disease or Syndrome
3092,C0023646,LICHEN PLANUS,DXP,Disease or Syndrome
3094,C0023646,LICHEN PLANUS,WHO,Disease or Syndrome
3095,C0023646,Lichen planus,ICD10,Disease or Syndrome
3096,C0023646,Lichen planus,ICD10AM,Disease or Syndrome
3097,C0023646,Lichen planus,ICPC2P,Disease or Syndrome
3098,C0023646,Lichen planus,LCH,Disease or Syndrome
3099,C0023646,Lichen planus,MDR,Disease or Syndrome
3100,C0023646,Lichen planus,RCD,Disease or Syndrome
3101,C0023646,Lichen planus,SNM,Disease or Syndrome
3102,C0023646,Lichen planus,SNMI,Disease or Syndrome
3103,C0023646,lichen planus,AOD,Disease or Syndrome
3104,C0023646,lichen planus,CSP,Disease or Syndrome
3105,C0023646,Lichen Planus,MTH,Disease or Syndrome
3106,C0023646,lichen planus,MEDCIN,Disease or Syndrome
3107,C0023646,Lichen planus,ICD10CM,Disease or Syndrome
3108,C0023646,lichen planus,CHV,Disease or Syndrome
3109,C0023646,Lichen planus,LCH_NW,Disease or Syndrome
3111,C0023646,Lichen planus,SNOMEDCT_US,Disease or Syndrome
3112,C0023646,Lichen Planus,NCI,Disease or Syndrome
3113,C0023646,Lichen planus,ICD9CM,Disease or Syndrome
3114,C0023646,lichen planus,ICPC2P,Disease or Syndrome
3123,C0027831,Neurofibromatosis 1,MSH,Neoplastic Process
3124,C0027831,Neurofibromatosis 1,MTH,Neoplastic Process
3125,C0027831,Neurofibromatosis 1,NCI,Neoplastic Process
3126,C0027831,neurofibromatosis 1,CHV,Neoplastic Process
3127,C0027831,Neurofibromatosis 1,SNOMEDCT_US,Neoplastic Process
3128,C1705629,RCC,NCI,Gene or Genome
3129,C0007134,RCC,CSP,Neoplastic Process
3130,C0279702,RCC,OMIM,Neoplastic Process
3131,C0007134,rcc,CHV,Neoplastic Process
3132,C0007134,RCC,PDQ,Neoplastic Process
3133,C1366475,RCC,HGNC,Gene or Genome
3134,C0007134,RCC,ORPHANET,Neoplastic Process
3135,C0250029,RCC,NCI,"Amino Acid, Peptide, or Protein"
3136,C0250029,RCC,NCI,Biologically Active Substance
3159,C1832078,LGG,PDQ,Pharmacologic Substance
3160,C0721277,LGG,MMSL,Organic Chemical
3161,C0721277,LGG,MMSL,Pharmacologic Substance
3162,C0272167,Reticular dysgenesis,RCD,Disease or Syndrome
3163,C0272167,Reticular dysgenesis,SNMI,Disease or Syndrome
3164,C0272167,reticular dysgenesis,CSP,Disease or Syndrome
3165,C0272167,RETICULAR DYSGENESIS,OMIM,Disease or Syndrome
3166,C0272167,Reticular dysgenesis,MSH,Disease or Syndrome
3167,C0272167,reticular dysgenesis,MEDCIN,Disease or Syndrome
3169,C0272167,Reticular dysgenesis,SNOMEDCT_US,Disease or Syndrome
3170,C0272167,Reticular dysgenesis,ORPHANET,Disease or Syndrome
3171,C0272167,Reticular Dysgenesis,NCI,Disease or Syndrome
3173,C0003486,Aortic Aneurysm,MSH,Disease or Syndrome
3174,C0003486,Aortic Aneurysm,MTH,Disease or Syndrome
3175,C0003486,AORTIC ANEURYSM,COSTAR,Disease or Syndrome
3176,C0003486,Aortic aneurysm,MDR,Disease or Syndrome
3177,C0003486,Aortic aneurysm,RCD,Disease or Syndrome
3178,C0003486,aortic aneurysm,MEDCIN,Disease or Syndrome
3179,C0003486,aortic aneurysm,CHV,Disease or Syndrome
3180,C0003486,Aortic aneurysm,OMIM,Disease or Syndrome
3181,C0003486,Aortic Aneurysm,MEDLINEPLUS,Disease or Syndrome
3182,C0003486,Aortic aneurysm,HPO,Disease or Syndrome
3184,C0003486,Aortic aneurysm,SNOMEDCT_US,Disease or Syndrome
3185,C0003486,Aortic Aneurysm,NCI,Disease or Syndrome
3186,C0003486,aortic aneurysm,CSP,Disease or Syndrome
3187,C0340629,Aortic Aneurysm,MTHICD9,Disease or Syndrome
3188,C0003486,aortic aneurysm,ICPC2P,Disease or Syndrome
3189,C0032981,Third Trimester,MSH,Temporal Concept
3190,C0032981,third trimester,AOD,Temporal Concept
3191,C0032981,third trimester,MEDCIN,Temporal Concept
3192,C0032981,Third trimester,RCD,Temporal Concept
3193,C0032981,third trimester,CHV,Temporal Concept
3194,C0032981,Third Trimester,NCI,Temporal Concept
3195,C0032981,Third trimester,SNOMEDCT_US,Temporal Concept
3196,C0079744,DLBCL,ORPHANET,Neoplastic Process
3197,C0276353,influenza B,MEDCIN,Disease or Syndrome
3198,C4522216,Influenza B,LNC,Laboratory or Test Result
3199,C0276353,influenza B,ICD10CM,Disease or Syndrome
3236,C4083212,Androgenetic alopecia,RCD,Disease or Syndrome
3237,C0162311,Androgenetic Alopecia,MTH,Disease or Syndrome
3238,C0162311,Androgenetic alopecia,MDR,Disease or Syndrome
3239,C4083212,androgenetic alopecia,CHV,Disease or Syndrome
3240,C0162311,ANDROGENETIC ALOPECIA,OMIM,Disease or Syndrome
3242,C0162311,Androgenetic Alopecia,MSH,Disease or Syndrome
3243,C4083212,Androgenetic alopecia,SNOMEDCT_US,Disease or Syndrome
3244,C0019196,HCV,CST,Disease or Syndrome
3245,C0220847,HCV,CHV,Virus
3246,C0019196,HCV,MEDLINEPLUS,Disease or Syndrome
3247,C0220847,HCV,CSP,Virus
3284,C0017168,Gastroesophageal reflux disease,MTH,Disease or Syndrome
3285,C0017168,Gastroesophageal reflux disease,SNMI,Disease or Syndrome
3286,C0017168,Gastroesophageal reflux disease,SNOMEDCT_US,Disease or Syndrome
3287,C0017168,Gastroesophageal reflux disease,OMIM,Disease or Syndrome
3288,C0017168,GASTROESOPHAGEAL REFLUX DISEASE,CCPSS,Disease or Syndrome
3289,C0017168,gastroesophageal reflux disease,CHV,Disease or Syndrome
3290,C0017168,Gastroesophageal reflux disease,MEDLINEPLUS,Disease or Syndrome
3291,C0017168,GASTROESOPHAGEAL REFLUX DISEASE,OMIM,Disease or Syndrome
3292,C0017168,Gastroesophageal reflux disease,HPO,Disease or Syndrome
3293,C0017168,Gastroesophageal reflux disease,MDR,Disease or Syndrome
3294,C0017168,Gastroesophageal reflux disease,NANDA-I,Disease or Syndrome
3295,C0017168,Gastroesophageal Reflux Disease,MSH,Disease or Syndrome
3296,C0017168,gastroesophageal reflux disease,PDQ,Disease or Syndrome
3297,C0017168,Gastroesophageal Reflux Disease,NCI,Disease or Syndrome
3298,C0341106,Eosinophilic esophagitis,RCDAE,Disease or Syndrome
3299,C0341106,Eosinophilic esophagitis,MTH,Disease or Syndrome
3300,C0341106,eosinophilic esophagitis,MEDCIN,Disease or Syndrome
3301,C0341106,Eosinophilic esophagitis,ICD9CM,Disease or Syndrome
3302,C0341106,Eosinophilic esophagitis,ICD10CM,Disease or Syndrome
3303,C0341106,Eosinophilic Esophagitis,MSH,Disease or Syndrome
3304,C0341106,eosinophilic esophagitis,CHV,Disease or Syndrome
3305,C0341106,Eosinophilic esophagitis,MDR,Disease or Syndrome
3306,C0341106,Eosinophilic esophagitis,OMIM,Disease or Syndrome
3308,C0341106,Eosinophilic Esophagitis,MEDLINEPLUS,Disease or Syndrome
3309,C0341106,Eosinophilic esophagitis,SNOMEDCT_US,Disease or Syndrome
3310,C4703646,Eosinophilic esophagitis,HPO,Finding
3311,C0341106,Eosinophilic Esophagitis,NCI,Disease or Syndrome
3320,C1140680,ovarian cancer,CSP,Neoplastic Process
3321,C1140680,OVARIAN CANCER,CCPSS,Neoplastic Process
3322,C1140680,OVARIAN CANCER,CST,Neoplastic Process
3323,C1140680,ovarian cancer,MEDCIN,Neoplastic Process
3325,C1140680,OVARIAN CANCER,OMIM,Neoplastic Process
3326,C1140680,Ovarian cancer,OMIM,Neoplastic Process
3327,C1140680,ovarian cancer,CHV,Neoplastic Process
3329,C1140680,Ovarian Cancer,MEDLINEPLUS,Neoplastic Process
3330,C1140680,Ovarian cancer,LNC,Neoplastic Process
3331,C1140680,Ovarian cancer,SNOMEDCT_US,Neoplastic Process
3332,C1140680,Ovarian cancer,MDR,Neoplastic Process
3333,C1140680,Ovarian Cancer,MSH,Neoplastic Process
3335,C1140680,Ovarian cancer,HPO,Neoplastic Process
3336,C0919267,ovarian cancer,PDQ,Neoplastic Process
3337,C1140680,Ovarian cancer,ORPHANET,Neoplastic Process
3338,C1140680,Ovarian Cancer,NCI,Neoplastic Process
3339,C0027794,Neural Tube Defects,MSH,Congenital Abnormality
3340,C0027794,Neural Tube Defects,MTH,Congenital Abnormality
3341,C0027794,neural tube defects,CHV,Congenital Abnormality
3342,C0027794,Neural Tube Defects,MEDLINEPLUS,Congenital Abnormality
3343,C0027794,Neural tube defects,OMIM,Congenital Abnormality
3344,C0027794,Neural tube defects,NANDA-I,Congenital Abnormality
3345,C0280321,Hypopharyngeal Squamous Cell Carcinoma,MSH,Neoplastic Process
3346,C0280321,hypopharyngeal squamous cell carcinoma,PDQ,Neoplastic Process
3347,C0280321,Hypopharyngeal Squamous Cell Carcinoma,NCI,Neoplastic Process
3348,C0027651,Tumour,RCD,Neoplastic Process
3349,C0027651,tumour,CHV,Neoplastic Process
3350,C0027651,Tumour,HPO,Neoplastic Process
3351,C0027651,Tumour,SNOMEDCT_US,Neoplastic Process
3352,C0027651,Tumour,MDR,Neoplastic Process
3353,C0162836,Hidradenitis Suppurativa,COSTAR,Disease or Syndrome
3354,C0162836,Hidradenitis Suppurativa,MSH,Disease or Syndrome
3355,C0162836,Hidradenitis suppurativa,ICD10,Disease or Syndrome
3356,C0162836,Hidradenitis suppurativa,ICD10AM,Disease or Syndrome
3357,C0162836,Hidradenitis suppurativa,RCD,Disease or Syndrome
3358,C0162836,Hidradenitis suppurativa,SNM,Disease or Syndrome
3359,C0162836,Hidradenitis suppurativa,SNMI,Disease or Syndrome
3360,C0162836,hidradenitis suppurativa,MEDCIN,Disease or Syndrome
3361,C0162836,Hidradenitis Suppurativa,MTH,Disease or Syndrome
3362,C0162836,HIDRADENITIS SUPPURATIVA,CCPSS,Disease or Syndrome
3363,C0162836,Hidradenitis suppurativa,ICD10CM,Disease or Syndrome
3364,C0162836,hidradenitis suppurativa,CHV,Disease or Syndrome
3365,C0162836,Hidradenitis Suppurativa,MEDLINEPLUS,Disease or Syndrome
3366,C0162836,Hidradenitis suppurativa,MDR,Disease or Syndrome
3367,C0162836,Hidradenitis suppurativa,HPO,Disease or Syndrome
3368,C0162836,Hidradenitis Suppurativa,NCI,Disease or Syndrome
3369,C0162836,Hidradenitis suppurativa,OMIM,Disease or Syndrome
3370,C0162836,Hidradenitis suppurativa,SNOMEDCT_US,Disease or Syndrome
3371,C0162836,Hidradenitis suppurativa,MTHICD9,Disease or Syndrome
3372,C2348459,EGC,DRUGBANK,Organic Chemical
3373,C1623258,ECG,AOD,Diagnostic Procedure
3374,C1623258,ECG,CSP,Diagnostic Procedure
3375,C1623258,ECG,RCD,Diagnostic Procedure
3376,C0013798,ECG,MEDCIN,Diagnostic Procedure
3377,C0013798,ECG,CHV,Diagnostic Procedure
3378,C0013798,ECG,LNC,Diagnostic Procedure
3380,C1623258,ECG,MDR,Diagnostic Procedure
3381,C1623258,ECG,MSH,Diagnostic Procedure
3383,C1858723,PN,OMIM,Disease or Syndrome
3384,C1547383,Pn,LNC,Intellectual Product
3385,C0206417,pn,CHV,Body System
3386,C1424662,PN,HGNC,Gene or Genome
3387,C0219433,PN,NCI,"Amino Acid, Peptide, or Protein"
3388,C0219433,PN,NCI,Biologically Active Substance
3389,C3541307,PN,NCI,Gene or Genome
3390,C1424662,PN,OMIM,Gene or Genome
3391,C4049640,PN,NCI,Intellectual Product
3392,C4049767,PN,LNC,Finding
3393,C5443975,PN,NCI,Gene or Genome
3394,C0751674,LAM,CSP,Neoplastic Process
3395,C0065041,LAM,MSH,Organic Chemical
3396,C0065041,LAM,MSH,Biologically Active Substance
3397,C1706236,LAM,NCI,Gene or Genome
3398,C0751674,LAM,PDQ,Neoplastic Process
3399,C0751674,LAM,OMIM,Neoplastic Process
3400,C1710331,LAM,NCI,Gene or Genome
3401,C0694894,LAM,HGNC,Gene or Genome
3402,C0694895,LAM,HGNC,Gene or Genome
3403,C0209738,LAM,PDQ,"Nucleic Acid, Nucleoside, or Nucleotide"
3404,C0209738,LAM,PDQ,Pharmacologic Substance
3405,C4724444,LAM,NCI,Language
3406,C0751674,LAM,ORPHANET,Neoplastic Process
3407,C0017661,IGAN,OMIM,Disease or Syndrome
3421,C0024141,Systemic Lupus Erythematosus,AIR,Disease or Syndrome
3422,C0024141,SYSTEMIC LUPUS ERYTHEMATOSUS,COSTAR,Disease or Syndrome
3423,C0024141,SYSTEMIC LUPUS ERYTHEMATOSUS,DXP,Disease or Syndrome
3424,C0024141,Systemic lupus erythematosus,AIR,Disease or Syndrome
3425,C0024141,Systemic lupus erythematosus,ICD10,Disease or Syndrome
3426,C0024141,Systemic lupus erythematosus,ICD10AM,Disease or Syndrome
3427,C0024141,Systemic lupus erythematosus,MDR,Disease or Syndrome
3428,C0024141,Systemic lupus erythematosus,RCD,Disease or Syndrome
3429,C0024141,Systemic lupus erythematosus,SNMI,Disease or Syndrome
